,Unnamed: 0,PMID,TITLE,FILEPATH,PAPER_TYPE,STUDY_TYPE,trauma_counts,rejected,rejection_log,SORTED_FILEPATH
8540,8540,31415372,Comparison of cortical bone trajectory versus pedicle screw techniques in lumbar fusion surgery: A meta-analysis.,PDF\31415372\medi-98-e16751.pdf,Journal Article,both,3.0,False,,Both\Journal Article\medi-98-e16751.pdf
8541,8541,31415421,Development of a risk stratification-based model for prediction of acute kidney injury in critically ill patients.,PDF\31415421\medi-98-e16867.pdf,Journal Article,human,0.0,True,['trauma_count'],Human Studies\Journal Article\medi-98-e16867.pdf
8542,8542,31415662,Clinical epidemiology and mortality on patients with acute respiratory distress syndrome (ARDS) in Vietnam.,PDF\31415662\pone.0221114.pdf,Journal Article,human,2.0,True,['trauma_count'],Human Studies\Journal Article\pone.0221114.pdf
8543,8543,31416470,Enhancement of cartilage repair through the addition of growth plate chondrocytes in an immature skeleton animal model.,PDF\31416470\13018_2019_Article_1302.pdf,Journal Article,both,1.0,True,['trauma_count'],Both\Journal Article\13018_2019_Article_1302.pdf
8544,8544,31417213,Onset factors of infective and non-infective complications in perioperative gastrointestinal cancer patients.,PDF\31417213\jpts-31-516.pdf,Journal Article,human,1.0,True,['trauma_count'],Human Studies\Journal Article\jpts-31-516.pdf
8545,8545,31417266,"Current status of venous thromboembolism development during the perioperative period for colorectal cancer, its prevention with enoxaparin, and monitoring methods.",PDF\31417266\tcrm-15-791.pdf,Journal Article,human,0.0,True,['trauma_count'],Human Studies\Journal Article\tcrm-15-791.pdf
8546,8546,31417269,Direct oral anticoagulants for treatment and prevention of venous thromboembolism in cancer patients.,PDF\31417269\vhrm-15-175.pdf,Journal Article,human,0.0,True,['trauma_count'],Human Studies\Journal Article\vhrm-15-175.pdf
8547,8547,31417302,A comparative study of thoracoscopic and open surgery of congenital diaphragmatic hernia in neonates.,PDF\31417302\lra-12-47.pdf,Comparative Study,both,0.0,True,['trauma_count'],Both\Comparative Study\lra-12-47.pdf
8548,8548,31417419,Protective Effect of Ursolic Acid on the Intestinal Mucosal Barrier in a Rat Model of Liver Fibrosis.,PDF\31417419\fphys-10-00956.pdf,Journal Article,both,0.0,True,['trauma_count'],Both\Journal Article\fphys-10-00956.pdf
8549,8549,31417535,Pretreatment With <i>Bacillus cereus</i> Preserves Against D-Galactosamine-Induced Liver Injury in a Rat Model.,PDF\31417535\fmicb-10-01751.pdf,Journal Article,both,0.0,True,['trauma_count'],Both\Journal Article\fmicb-10-01751.pdf
8550,8550,31417678,Association between fluid overload and SOFA score kinetics in septic shock patients: a retrospective multicenter study.,PDF\31417678\40560_2019_Article_394.pdf,Journal Article,human,0.0,True,['trauma_count'],Human Studies\Journal Article\40560_2019_Article_394.pdf
8551,8551,31419274,The impact of cinacalcet in the mineral metabolism markers of patients on dialysis with severe secondary hyperparathyroidism.,PDF\31419274\2175-8239-jbn-2018-0219.pdf,Journal Article,human,0.0,True,['trauma_count'],Human Studies\Journal Article\2175-8239-jbn-2018-0219.pdf
8552,8552,31419970,Severe pancreatitis complicated by abdominal compartment syndrome managed with decompressive laparotomy: a case report.,PDF\31419970\12893_2019_Article_575.pdf,Case Reports,human,1.0,True,['trauma_count'],Human Studies\Case Reports\12893_2019_Article_575.pdf
8553,8553,31420009,Accidental neck and chest penetration by a metal sliver derived from an axe for wood chopping: a case report.,PDF\31420009\13256_2019_Article_2184.pdf,Case Reports,human,18.0,False,,Human Studies\Case Reports\13256_2019_Article_2184.pdf
8554,8554,31420056,Machine learning versus physicians' prediction of acute kidney injury in critically ill adults: a prospective evaluation of the AKIpredictor.,PDF\31420056\13054_2019_Article_2563.pdf,Journal Article,human,2.0,True,['trauma_count'],Human Studies\Journal Article\13054_2019_Article_2563.pdf
8555,8555,31420530,"Atorvastatin Induces Hepatotoxicity in Diabetic Rats via Oxidative Stress, Inflammation, and Anti-Apoptotic Pathway.",PDF\31420530\medscimonit-25-6165.pdf,Journal Article,both,0.0,True,['trauma_count'],Both\Journal Article\medscimonit-25-6165.pdf
8556,8556,31420571,Pathophysiologic Characterization of a Novel Rabbit Model of Biliary Tract Infection-Derived Sepsis.,PDF\31420571\41598_2019_Article_48462.pdf,Journal Article,both,1.0,True,['trauma_count'],Both\Journal Article\41598_2019_Article_48462.pdf
8557,8557,31420921,Procalcitonin as a prognostic marker for sepsis based on SEPSIS-3.,PDF\31420921\JCLA-33-na.pdf,Journal Article,human,0.0,True,['trauma_count'],Human Studies\Journal Article\JCLA-33-na.pdf
8558,8558,31421672,Isolated and early-onset cerebral fat embolism syndrome in a multiply injured patient: a rare case.,PDF\31421672\12891_2019_Article_2736.pdf,Case Reports,human,3.0,False,,Human Studies\Case Reports\12891_2019_Article_2736.pdf
8559,8559,31422287,Necrostatin-1 Attenuates Renal Ischemia and Reperfusion Injury via Meditation of HIF-1α/mir-26a/TRPC6/PARP1 Signaling.,PDF\31421672\12891_2019_Article_2736.pdf,Journal Article,human,3.0,False,,Human Studies\Journal Article\12891_2019_Article_2736.pdf
8560,8560,31422691,Association Between Systolic and Diastolic Blood Pressure Variability and the Risk of End-Stage Renal Disease.,PDF\31422691\hyp-74-0880.pdf,Journal Article,both,0.0,True,['trauma_count'],Both\Journal Article\hyp-74-0880.pdf
8561,8561,31423191,Comparison of single utility port video-assisted thoracoscopic surgery (VATS) and three-port VATS for non-small cell lung cancer.,PDF\31423191\ol-18-02-1311.pdf,Journal Article,human,10.0,False,,Human Studies\Journal Article\ol-18-02-1311.pdf
8562,8562,31423374,Dengue with Hemorrhagic Manifestations and Acute Pancreatitis: Case Report and Review.,PDF\31423374\cureus-0011-00000004895.pdf,Case Reports,human,0.0,True,['trauma_count'],Human Studies\Case Reports\cureus-0011-00000004895.pdf
8563,8563,31423869,Effect of Baseline Kidney Function on the Risk of Recurrent Stroke and on Effects of Intensive Blood Pressure Control in Patients With Previous Lacunar Stroke: A Post Hoc Analysis of the SPS3 Trial (Secondary Prevention of Small Subcortical Strokes).,PDF\31423869\JAH3-8-e013098.pdf,Journal Article,human,0.0,True,['trauma_count'],Human Studies\Journal Article\JAH3-8-e013098.pdf
8564,8564,31424299,Cathelicidin attenuates hyperoxia-induced kidney injury in newborn rats.,PDF\31424299\IRNF_41_1651741.pdf,Journal Article,both,0.0,True,['trauma_count'],Both\Journal Article\IRNF_41_1651741.pdf
8565,8565,31425512,Acute Effect of Robotic Therapy (G-EO System™) on the Lower Limb Temperature Distribution of a Patient with Stroke Sequelae.,PDF\31425512\pntd.0007688.pdf,Case Reports,both,0.0,True,['trauma_count'],Both\Case Reports\pntd.0007688.pdf
8566,8566,31425562,The utility of the Japanese Association for Acute Medicine DIC scoring system for predicting survival in acute exacerbation of fibrosing idiopathic interstitial pneumonia.,PDF\31425562\pone.0212810.pdf,Journal Article,human,1.0,True,['trauma_count'],Human Studies\Journal Article\pone.0212810.pdf
8567,8567,31427885,Roles of Inflammasomes in Inflammatory Kidney Diseases.,PDF\31427885\MI2019-2923072.pdf,Journal Article,both,0.0,True,['trauma_count'],Both\Journal Article\MI2019-2923072.pdf
8568,8568,31428187,"Outcome of trauma-related emergency laparotomies, in an era of far-reaching specialization.",PDF\31428187\13017_2019_Article_257.pdf,Journal Article,human,153.0,False,,Human Studies\Journal Article\13017_2019_Article_257.pdf
8569,8569,31428222,Protocatechuic Acid-Mediated miR-219a-5p Activation Inhibits the p66shc Oxidant Pathway to Alleviate Alcoholic Liver Injury.,PDF\31428222\OMCL2019-3527809.pdf,Journal Article,both,1.0,True,['trauma_count'],Both\Journal Article\OMCL2019-3527809.pdf
8570,8570,31428399,A case of gabapentin overdose induced rhabdomyolysis requiring renal replacement therapy.,PDF\31428399\CCR3-7-1596.pdf,Case Reports,human,2.0,True,['trauma_count'],Human Studies\Case Reports\CCR3-7-1596.pdf
8571,8571,31428502,A Case of Heparin-Induced Thrombocytopenia That Developed in the Therapeutic Course of Anti-Neutrophil Cytoplasmic Antibody-Associated Vasculitis.,PDF\31428502\CRIRH2019-2724304.pdf,Case Reports,both,0.0,True,['trauma_count'],Both\Case Reports\CRIRH2019-2724304.pdf
8572,8572,31428666,Data on changes of NF-κB gene expression in liver and lungs as a biomarker and hepatic injury in CLP-induced septic rats.,PDF\31428666\main.pdf,Journal Article,both,1.0,True,['trauma_count'],Both\Journal Article\main.pdf
8573,8573,31429525,Neutrophil-to-lymphocyte ratio predicts hemorrhagic transformation in ischemic stroke: A meta-analysis.,PDF\31429525\BRB3-9-e01382.pdf,Journal Article,both,0.0,True,['trauma_count'],Both\Journal Article\BRB3-9-e01382.pdf
8574,8574,31429707,The different expression of caspase-1 in HBV-related liver disease and acts as a biomarker for acute-on-chronic liver failure.,PDF\31429707\12876_2019_Article_1064.pdf,Journal Article,both,0.0,True,['trauma_count'],Both\Journal Article\12876_2019_Article_1064.pdf
8575,8575,31429742,C-reactive protein elevation ratio as an early predictor of postoperative severe complications after laparoscopic gastrectomy for gastric cancer: a retrospective study.,PDF\31429742\12893_2019_Article_582.pdf,Journal Article,human,1.0,True,['trauma_count'],Human Studies\Journal Article\12893_2019_Article_582.pdf
8576,8576,31430327,Effect of multiple use and sterilization on sealing performance of bipolar vessel sealing devices.,PDF\31430327\pone.0221488.pdf,Journal Article,both,0.0,True,['trauma_count'],Both\Journal Article\pone.0221488.pdf
8577,8577,31430854,Electrical Stimulation of the Mesencephalic Locomotor Region Has No Impact on Blood-Brain Barrier Alterations after Cerebral Photothrombosis in Rats.,PDF\31430854\ijms-20-04036.pdf,Journal Article,both,0.0,True,['trauma_count'],Both\Journal Article\ijms-20-04036.pdf
8578,8578,31431838,Diffused Alveolar Hemorrhage in the Setting of Scleroderma Renal Crisis.,PDF\31431838\cureus-0011-00000004932.pdf,Case Reports,human,0.0,True,['trauma_count'],Human Studies\Case Reports\cureus-0011-00000004932.pdf
8579,8579,31432040,An optimized 5/6 nephrectomy mouse model based on unilateral kidney ligation and its application in renal fibrosis research.,PDF\31432040\aaem-7-e30.pdf,Journal Article,human,1.0,True,['trauma_count'],Human Studies\Journal Article\aaem-7-e30.pdf
8580,8580,31432098,Hydrogen alleviates mitochondrial dysfunction and organ damage via autophagy‑mediated NLRP3 inflammasome inactivation in sepsis.,PDF\31432040\aaem-7-e30.pdf,Journal Article,human,1.0,True,['trauma_count'],Human Studies\Journal Article\aaem-7-e30.pdf
8581,8581,31432108,Melatonin prevents sepsis-induced renal injury via the PINK1/Parkin1 signaling pathway.,PDF\31432108\ijmm-44-04-1197.pdf,Journal Article,both,0.0,True,['trauma_count'],Both\Journal Article\ijmm-44-04-1197.pdf
8582,8582,31432639,Human B1 Cells are the Main Blood Group A-Specific B Cells That Have a Moderate Correlation With Anti-A Antibody Titer.,PDF\31432108\ijmm-44-04-1197.pdf,Journal Article,both,0.0,True,['trauma_count'],Both\Journal Article\ijmm-44-04-1197.pdf
8583,8583,31432993,MiR-106a aggravates sepsis-induced acute kidney injury by targeting THBS2 in mice model.,PDF\31432993\1678-2674-acb-34-06-e201900602.pdf,Journal Article,both,5.0,False,,Both\Journal Article\1678-2674-acb-34-06-e201900602.pdf
8584,8584,31433484,Association of Severe Hyperoxemia Events and Mortality Among Patients Admitted to a Pediatric Intensive Care Unit.,PDF\31433484\jamanetwopen-2-e199812-s001.pdf,Journal Article,human,0.0,True,['trauma_count'],Human Studies\Journal Article\jamanetwopen-2-e199812-s001.pdf
8585,8585,31433703,Senescent Kidney Cells in Hypertensive Patients Release Urinary Extracellular Vesicles.,PDF\31433703\JAH3-8-e012584.pdf,Journal Article,both,0.0,True,['trauma_count'],Both\Journal Article\JAH3-8-e012584.pdf
8586,8586,31434167,Acute kidney injury associated with <i>Yersinia pseudotuberculosis</i> infection: Forgotten but not gone.,PDF\31434167\krcp-38-347.pdf,Journal Article,both,0.0,True,['trauma_count'],Both\Journal Article\krcp-38-347.pdf
8587,8587,31434328,Early Diagnosis and Prognostic Value of Acute Kidney Injury in Critically Ill Patients.,PDF\31434328\medicina-55-00506.pdf,Journal Article,human,1.0,True,['trauma_count'],Human Studies\Journal Article\medicina-55-00506.pdf
8588,8588,31435145,Clinical Profile and Outcome of Dengue Fever in Multidisciplinary Intensive Care Unit of a Tertiary Level Hospital in India.,,Journal Article,,,True,['trauma_count'],
8589,8589,31436915,Osteopontin attenuates early brain injury through regulating autophagy-apoptosis interaction after subarachnoid hemorrhage in rats.,PDF\31436915\CNS-25-1162.pdf,Journal Article,both,0.0,True,['trauma_count'],Both\Journal Article\CNS-25-1162.pdf
8590,8590,31438470,Glycoprotein YKL-40 Is Elevated and Predicts Disease Severity in Puumala Hantavirus Infection.,PDF\31438470\viruses-11-00767.pdf,Journal Article,both,0.0,True,['trauma_count'],Both\Journal Article\viruses-11-00767.pdf
8591,8591,31438515,"Different Dynamics in 6aJL2 Proteins Associated with AL Amyloidosis, a Conformational Disease.",PDF\31438515\ijms-20-04078.pdf,Journal Article,human,0.0,True,['trauma_count'],Human Studies\Journal Article\ijms-20-04078.pdf
8592,8592,31438768,Safety of transcranial focused ultrasound stimulation: A systematic review of the state of knowledge from both human and animal studies.,PDF\31438515\ijms-20-04078.pdf,Journal Article,human,0.0,True,['trauma_count'],Human Studies\Journal Article\ijms-20-04078.pdf
8593,8593,31438874,Case report: a peculiar glomerulopathy in a patient suffering from nephrotic syndrome.,PDF\31438874\12882_2019_Article_1478.pdf,Journal Article,both,0.0,True,['trauma_count'],Both\Journal Article\12882_2019_Article_1478.pdf
8594,8594,31439601,Prospective longitudinal observational study of the macro and micro haemodynamic responses to septic shock in the renal and systemic circulations: a protocol for the MICROSHOCK - RENAL study.,PDF\31438874\12882_2019_Article_1478.pdf,Journal Article,both,0.0,True,['trauma_count'],Both\Journal Article\12882_2019_Article_1478.pdf
8595,8595,31440048,Enhancement of bone consolidation using high-frequency pulsed electromagnetic short-waves and titanium implants coated with biomimetic composite embedded into PLA matrix: in vivo evaluation.,PDF\31440048\ijn-14-5799.pdf,Journal Article,both,6.0,False,,Both\Journal Article\ijn-14-5799.pdf
8596,8596,31440049,Targeted acetylcholinesterase-responsive drug carriers with long duration of drug action and reduced hepatotoxicity.,PDF\31440049\ijn-14-5817.pdf,Journal Article,both,0.0,True,['trauma_count'],Both\Journal Article\ijn-14-5817.pdf
8597,8597,31440432,Random allogeneic blood transfusion in pigs: characterisation of a novel experimental model.,PDF\31440432\peerj-07-7439.pdf,Journal Article,both,1.0,True,['trauma_count'],Both\Journal Article\peerj-07-7439.pdf
8598,8598,31440518,Platelet Function During Extracorporeal Membrane Oxygenation in Adult Patients.,PDF\31440518\fcvm-06-00114.pdf,Journal Article,human,0.0,True,['trauma_count'],Human Studies\Journal Article\fcvm-06-00114.pdf
8599,8599,31440620,Surgical treatment for suicidal jumper's fracture (unstable sacral fracture) with thoracolumbar burst fracture: a report of three cases.,PDF\31440620\2432-261X-1-0100.pdf,Case Reports,human,10.0,False,,Human Studies\Case Reports\2432-261X-1-0100.pdf
8600,8600,31440658,Comparison of neutrophil and lymphocyte at 1 and 4 days postoperatively: reliable and early detection markers for surgical site infection following instrumented spinal fusion.,PDF\31440658\2432-261X-2-0127.pdf,Journal Article,human,1.0,True,['trauma_count'],Human Studies\Journal Article\2432-261X-2-0127.pdf
8601,8601,31441836,Perioperative combined administration of tranexamic acid and dexamethasone in total knee arthroplasty-benefit versus harm?,PDF\31441836\medi-98-e15852.pdf,Journal Article,human,1.0,True,['trauma_count'],Human Studies\Journal Article\medi-98-e15852.pdf
8602,8602,31441842,A unique fatal case of Waterhouse-Friderichsen syndrome caused by Proteus mirabilis in an immunocompetent subject: Case report and literature analysis.,PDF\31441842\medi-98-e16664.pdf,Case Reports,human,2.0,True,['trauma_count'],Human Studies\Case Reports\medi-98-e16664.pdf
8603,8603,31441848,Management of tumor rupture and abdominal compartment syndrome in an infant with bilateral high risk stage 4 neuroblastoma: A case report.,PDF\31441848\medi-98-e16752.pdf,Case Reports,human,0.0,True,['trauma_count'],Human Studies\Case Reports\medi-98-e16752.pdf
8604,8604,31441892,The impact of teaching status on trauma center clinical outcomes in the United States.,PDF\31441892\medi-98-e16951.pdf,Journal Article,human,36.0,False,,Human Studies\Journal Article\medi-98-e16951.pdf
8605,8605,31442254,Mouse models of hereditary hemochromatosis do not develop early liver fibrosis in response to a high fat diet.,PDF\31442254\pone.0221455.pdf,Journal Article,both,0.0,True,['trauma_count'],Both\Journal Article\pone.0221455.pdf
8606,8606,31442628,"Descriptive epidemiology of Crimean-Congo Hemorrhagic Fever (CCHF) in Afghanistan: Reported cases to National Surveillance System, 2016-2018.",,Journal Article,,,True,['trauma_count'],
8607,8607,31443426,Inhibitory Effect of <i>Nelumbo nucifera</i> Leaf Extract on 2-Acetylaminofluorene-induced Hepatocarcinogenesis Through Enhancing Antioxidative Potential and Alleviating Inflammation in Rats.,PDF\31443426\antioxidants-08-00329.pdf,Journal Article,both,0.0,True,['trauma_count'],Both\Journal Article\antioxidants-08-00329.pdf
8608,8608,31443610,Opioids Preconditioning Upon Renal Function and Ischemia-Reperfusion Injury: A Narrative Review.,PDF\31443610\medicina-55-00522.pdf,Journal Article,both,1.0,True,['trauma_count'],Both\Journal Article\medicina-55-00522.pdf
8609,8609,31443678,Eicosapentaenoic acid potentiates the therapeutic effects of adipose tissue-derived mesenchymal stromal cells on lung and distal organ injury in experimental sepsis.,PDF\31443678\13287_2019_Article_1365.pdf,Journal Article,both,0.0,True,['trauma_count'],Both\Journal Article\13287_2019_Article_1365.pdf
8610,8610,31443686,Immunomodulatory effect of mesenchymal stem cells in chemical-induced liver injury: a high-dimensional analysis.,PDF\31443686\13287_2019_Article_1379.pdf,Journal Article,both,0.0,True,['trauma_count'],Both\Journal Article\13287_2019_Article_1379.pdf
8611,8611,31446184,Immune Regulatory Mediators in Plasma from Patients With Acute Decompensation Are Associated With 3-Month Mortality.,,Journal Article,,,True,['trauma_count'],
8612,8612,31446462,Major cardiovascular and bleeding events with long-term use of aspirin in patients with prior cardiovascular diseases: 1-year follow-up results from the Management of Aspirin-induced Gastrointestinal Complications (MAGIC) study.,PDF\31446462\380_2019_Article_1484.pdf,Journal Article,both,0.0,True,['trauma_count'],Both\Journal Article\380_2019_Article_1484.pdf
8613,8613,31446606,Reversal agents for oral anticoagulant-associated major or life-threatening bleeding.,PDF\31446606\11739_2019_Article_2177.pdf,Journal Article,both,3.0,False,,Both\Journal Article\11739_2019_Article_2177.pdf
8614,8614,31447524,"Laparotomy for Abdominal Injury Indication & Outcome of patients at a Teaching Hospital in Addis Ababa, Ethiopia.",PDF\31447524\EJHS2904-0503.pdf,Journal Article,human,38.0,False,,Human Studies\Journal Article\EJHS2904-0503.pdf
8615,8615,31447676,Combined Blockade of Smad3 and JNK Pathways Ameliorates Progressive Fibrosis in Folic Acid Nephropathy.,PDF\31447676\fphar-10-00880.pdf,Journal Article,both,0.0,True,['trauma_count'],Both\Journal Article\fphar-10-00880.pdf
8616,8616,31447767,The Effect of Magnesium Intake on Stroke Incidence: A Systematic Review and Meta-Analysis With Trial Sequential Analysis.,PDF\31447767\fneur-10-00852.pdf,Systematic Review,human,0.0,True,['trauma_count'],Human Studies\Systematic Review\fneur-10-00852.pdf
8617,8617,31447891,The relevance of serum albumin among elderly patients with acute decompensated heart failure.,PDF\31447891\jgc-16-07-522.pdf,Journal Article,human,0.0,True,['trauma_count'],Human Studies\Journal Article\jgc-16-07-522.pdf
8618,8618,31448024,[Giant right post-traumatic retroauricular keloid].,PDF\31448024\PAMJ-33-62.pdf,Case Reports,human,0.0,True,['trauma_count'],Human Studies\Case Reports\PAMJ-33-62.pdf
8619,8619,31448040,[Multiple hemorragic brain lesions revealing metastatic melanoma].,PDF\31448040\PAMJ-33-78.pdf,Case Reports,human,0.0,True,['trauma_count'],Human Studies\Case Reports\PAMJ-33-78.pdf
8620,8620,31448079,Molecular regulation of arteriovenous endothelial cell specification.,PDF\31448079\f1000research-8-18256.pdf,Journal Article,both,0.0,True,['trauma_count'],Both\Journal Article\f1000research-8-18256.pdf
8621,8621,31448347,Impaired vascular reactivity in sepsis - a systematic review with meta-analysis.,PDF\31448347\AMS-AD-4-37250.pdf,Journal Article,both,0.0,True,['trauma_count'],Both\Journal Article\AMS-AD-4-37250.pdf
8622,8622,31450573,The Prognosis of Blunt Bowel and Mesenteric Injury-the Pitfall in the Contemporary Image Survey.,PDF\31450573\jcm-08-01300.pdf,Journal Article,human,64.0,False,,Human Studies\Journal Article\jcm-08-01300.pdf
8623,8623,31451109,Robot-assisted laparoscopic retroperitoneal lymph node dissection with concomitant inferior vena cava thrombectomy for metastatic mixed testicular germ cell cancer: a case report.,PDF\31451109\13256_2019_Article_2200.pdf,Case Reports,human,0.0,True,['trauma_count'],Human Studies\Case Reports\13256_2019_Article_2200.pdf
8624,8624,31452881,<i>Enterococcus faecium</i> NCIMB 10415 administration improves the intestinal health and immunity in neonatal piglets infected by enterotoxigenic <i>Escherichia coli</i> K88.,PDF\31452881\40104_2019_Article_376.pdf,Journal Article,both,0.0,True,['trauma_count'],Both\Journal Article\40104_2019_Article_376.pdf
8625,8625,31453020,TAFRO Syndrome: A Case of Significant Endocrinopathy in a Caucasian Patient.,PDF\31453020\cureus-0011-00000004946.pdf,Case Reports,human,0.0,True,['trauma_count'],Human Studies\Case Reports\cureus-0011-00000004946.pdf
8626,8626,31453044,Ilizarov External Fixation: Percutaneous Gigli Saw Versus Multiple Drill-hole Osteotomy Techniques for Distraction Osteogenesis.,PDF\31453044\cureus-0011-00000004973.pdf,Journal Article,both,7.0,False,,Both\Journal Article\cureus-0011-00000004973.pdf
8627,8627,31453112,Clinico-epidemiology and management of Russell's viper (<i>Daboia russelii</i>) envenoming in dogs in Sri Lanka.,PDF\31453112\main.pdf,Journal Article,both,1.0,True,['trauma_count'],Both\Journal Article\main.pdf
8628,8628,31453156,Anatomical and histological changes of uterine horn of Aceh cattle with repeat breeding.,PDF\31453156\JAVAR-5-445.pdf,Journal Article,both,0.0,True,['trauma_count'],Both\Journal Article\JAVAR-5-445.pdf
8629,8629,31453310,Hybrid approach to complex vascular injury secondary to blast induced scapulothoracic dissociation.,PDF\31453310\main.pdf,Case Reports,human,27.0,False,,Human Studies\Case Reports\main.pdf
8630,8630,31455233,"Clinico-pathological considerations in a 48-years-old female with acute kidney injury: is it lupus nephritis, ANCA-associated vasculitis or something else?",PDF\31455233\12882_2019_Article_1531.pdf,Journal Article,human,0.0,True,['trauma_count'],Human Studies\Journal Article\12882_2019_Article_1531.pdf
8631,8631,31455390,A Late Presentation of Substance-related Rhabdomyolysis with Normal Serum Creatine Kinase Levels and Complicated with Acute Tubular Necrosis.,PDF\31455390\13256_2019_Article_2216.pdf,Case Reports,human,2.0,True,['trauma_count'],Human Studies\Case Reports\13256_2019_Article_2216.pdf
8632,8632,31455867,Revisiting the genetic diversity of emerging hantaviruses circulating in Europe using a pan-viral resequencing microarray.,PDF\31455390\13256_2019_Article_2216.pdf,Journal Article,human,2.0,True,['trauma_count'],Human Studies\Journal Article\13256_2019_Article_2216.pdf
8633,8633,31456324,Elastic Stable Titanium Flexible Intramedullary Nails Versus Plates in Treating Low Grade Comminuted Femur Shaft Fractures in Children.,PDF\31456324\OS-11-664.pdf,Comparative Study,human,3.0,False,,Human Studies\Comparative Study\OS-11-664.pdf
8634,8634,31456469,The malnutrition in polytrauma patients (MaPP) study: Research protocol.,PDF\31456469\10.1177_0260106019868884.pdf,Clinical Trial Protocol,human,37.0,False,,Human Studies\Clinical Trial Protocol\10.1177_0260106019868884.pdf
8635,8635,31456801,Microbiota-Immune Interaction in the Pathogenesis of Gut-Derived Infection.,PDF\31456801\fimmu-10-01873.pdf,Journal Article,both,4.0,False,,Both\Journal Article\fimmu-10-01873.pdf
8636,8636,31456998,Vascular Endothelium in Neonatal Sepsis: Basic Mechanisms and Translational Opportunities.,PDF\31456998\fped-07-00340.pdf,Journal Article,both,1.0,True,['trauma_count'],Both\Journal Article\fped-07-00340.pdf
8637,8637,31457073,A Case Report of Intraoperative Coagulopathy Secondary to Chronic Vitamin K Deficiency.,PDF\31457073\nihms-1046956.pdf,Journal Article,human,0.0,True,['trauma_count'],Human Studies\Journal Article\nihms-1046956.pdf
8638,8638,31461502,Complications and resource utilization in trauma patients with diabetes.,PDF\31461502\pone.0221414.pdf,Journal Article,human,74.0,False,,Human Studies\Journal Article\pone.0221414.pdf
8639,8639,31461955,Osteopontin-Enhanced Autophagy Attenuates Early Brain Injury via FAK-ERK Pathway and Improves Long-Term Outcome after Subarachnoid Hemorrhage in Rats.,PDF\31461955\cells-08-00980.pdf,Journal Article,both,0.0,True,['trauma_count'],Both\Journal Article\cells-08-00980.pdf
8640,8640,31462234,Perfusion imaging with 320-slice spiral computed tomography and color-coded digital subtraction angiography for assessing acute skeletal muscle ischemia-reperfusion injury in a rabbit model.,PDF\31462234\12880_2019_Article_353.pdf,Journal Article,both,0.0,True,['trauma_count'],Both\Journal Article\12880_2019_Article_353.pdf
8641,8641,31462308,Safety of direct oral anticoagulants in patients with hereditary hemorrhagic telangiectasia.,PDF\31462308\13023_2019_1179_MOESM1_ESM.pdf,Journal Article,human,0.0,True,['trauma_count'],Human Studies\Journal Article\13023_2019_1179_MOESM1_ESM.pdf
8642,8642,31462310,Si-ni-tang (a Chinese herbal formula) for improving immunofunction in sepsis: study protocol for a pilot randomized controlled trial.,PDF\31462310\13063_2019_Article_3646.pdf,Clinical Trial Protocol,both,0.0,True,['trauma_count'],Both\Clinical Trial Protocol\13063_2019_Article_3646.pdf
8643,8643,31462315,Platelet Function During Extracorporeal Membrane Oxygenation in Adult Patients.,PDF\31462315\13256_2019_Article_2189.pdf,Journal Article,human,0.0,True,['trauma_count'],Human Studies\Journal Article\13256_2019_Article_2189.pdf
8644,8644,31462558,"Distribution of geographical scale, data aggregation unit and period in the correlation analysis between temperature and incidence of HFRS in mainland China: A systematic review of 27 ecological studies.",PDF\31462558\JVI.01282-19.pdf,Journal Article,both,0.0,True,['trauma_count'],Both\Journal Article\JVI.01282-19.pdf
8645,8645,31462978,"Effect of hypotensive hypovolemia and thoracic epidural anesthesia on plasma pro-atrial natriuretic peptide to indicate deviations in central blood volume in pigs: a blinded, randomized controlled trial.",PDF\31462978\BCN-10-235.pdf,Journal Article,both,0.0,True,['trauma_count'],Both\Journal Article\BCN-10-235.pdf
8646,8646,31464582,Females fall more from heights but males survive less among a geriatric population: insights from an American level 1 trauma center.,PDF\31464582\12877_2019_Article_1252.pdf,Journal Article,human,50.0,False,,Human Studies\Journal Article\12877_2019_Article_1252.pdf
8647,8647,31464591,Blood pressure predictors of stroke in rural Chinese dwellers with hypertension: a large-scale prospective cohort study.,PDF\31464591\12872_2019_Article_1186.pdf,Comparative Study,human,0.0,True,['trauma_count'],Human Studies\Comparative Study\12872_2019_Article_1186.pdf
8648,8648,31464651,"Interleukin-26 is overexpressed in human sepsis and contributes to inflammation, organ injury, and mortality in murine sepsis.",PDF\31464651\13054_2019_Article_2574.pdf,Journal Article,both,2.0,True,['trauma_count'],Both\Journal Article\13054_2019_Article_2574.pdf
8649,8649,31464657,Unexpected excessive apixaban exposure: case report of a patient with polymorphisms of multiple apixaban elimination pathways.,PDF\31464657\40360_2019_Article_331.pdf,Case Reports,both,0.0,True,['trauma_count'],Both\Case Reports\40360_2019_Article_331.pdf
8650,8650,31464902,Endoscopic findings and outcome in caustic ingestion of acidic and alkaline agents in adults: A retrospective analysis.,PDF\31464902\medi-98-e16729.pdf,Comparative Study,human,1.0,True,['trauma_count'],Human Studies\Comparative Study\medi-98-e16729.pdf
8651,8651,31464904,The role of grade of injury in non-operative management of blunt hepatic and splenic trauma: Case series from a multicenter experience.,PDF\31464904\medi-98-e16746.pdf,Journal Article,human,81.0,False,,Human Studies\Journal Article\medi-98-e16746.pdf
